date,APOLLO HOSPITALS ENTERPRISE LTD.,ASIAN PAINTS LTD.,BAJAJ FINANCE LTD.,BHARAT PETROLEUM CORPN. LTD.,BHARTI AIRTEL LTD.,BRITANNIA INDUSTRIES LTD.,CIPLA LTD.,COAL INDIA LTD.,DIVI'S LABORATORIES LTD.,DR. REDDY'S LABORATORIES LTD.,EICHER MOTORS LTD.,GRASIM INDUSTRIES LTD.,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,H C L TECHNOLOGIES LTD.,H D F C BANK LTD.,H D F C LIFE INSURANCE CO. LTD.,HERO MOTOCORP LTD.,HINDALCO INDUSTRIES LTD.,HINDUSTAN UNILEVER LTD.,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,I C I C I BANK LTD.,I T C LTD.,INDUSIND BANK LTD.,INFOSYS LTD.,J S W STEEL LTD.,KOTAK MAHINDRA BANK LTD.,ULTRATECH CEMENT LTD.,LARSEN & TOUBRO LTD.,MAHINDRA & MAHINDRA LTD.,TECH MAHINDRA LTD.,MARUTI SUZUKI INDIA LTD.,N T P C LTD.,NESTLE INDIA LTD.,OIL & NATURAL GAS CORPN. LTD.,TATA CONSULTANCY SERVICES LTD.,POWER GRID CORPN. OF INDIA LTD.,RELIANCE INDUSTRIES LTD.,S B I LIFE INSURANCE CO. LTD.,U P L LTD.,SHREE CEMENT LTD.,STATE BANK OF INDIA,SUN PHARMACEUTICAL INDS. LTD.,TATA MOTORS LTD.,TATA STEEL LTD.,TATA CONSUMER PRODUCTS LTD.,TITAN COMPANY LTD.,AXIS BANK LTD.,WIPRO LTD.,BAJAJ AUTO LTD.,BAJAJ FINSERV LTD.
24-05-2019,0.017737588,0.01224639,0.026689364,0.028879927,0.042502952,0.004350583,0.010358566,0.003071882,0.019163612,0.010086073,0.026056596,0.026507247,0.006624954,-0.00042198,0.017687921,0.004061039,0.030964097,0.021121252,-0.00242324,0.004256527,0.050870147,0.007807078,0.031368256,0.011625419,0.043667331,0.007967995,0.024797447,0.046101213,0.040578577,-0.010022871,0.023653354,-0.005390836,-0.012688651,0.001435544,-0.002945401,0.005415651,0.00221156,0.021745606,0.008545742,0.005255118,0.03842782,0.006780482,0.040822152,0.04185496,0.019973947,-0.000286826,0.021638331,0.00248051,0.004208809,0.017271286
23-05-2019,-0.011049486,-0.000511528,-0.020629766,0.000260247,0.010890646,-0.00489019,0.02124774,0.012020725,0.031097488,-0.007694478,-0.042568429,0.034058436,0.055965799,0.005089538,-0.030614154,0.02059784,0.016242846,-0.031565657,-0.00817169,-0.011408266,0.013568521,-0.03853211,0.052570939,-0.012257837,-0.00361076,0.00300953,0.007875456,0.010266238,-0.001639216,-0.008867258,0.00426824,0.001929012,0.009018228,-0.016101695,-0.013306113,0.014003295,-0.004849299,0.017812476,-0.002414626,0.030201658,0.003224861,-0.019586895,-0.022054718,-0.017547569,-0.016022217,-0.016799613,-0.003529487,-0.003179089,0.005841428,-0.025329774
22-05-2019,-0.008314147,0.007880685,0.004543733,0.026171719,0.013609557,0.001386597,-0.011352463,0.017074199,-0.009608017,-0.003468316,0.015448467,-0.009530961,-0.004256966,0.004639712,0.000852852,-0.01264881,0.015975463,0.010204082,-0.009494469,0.011492079,0.012995127,-0.020104609,0.049145225,0.000634428,-0.00876879,0.004939848,0.001638019,0.008281002,0.002190409,-0.029881638,0.003556183,0.00777605,0.008610451,0.012875536,-0.013271715,-0.010057081,0.000447828,-7.5792E-05,0.01480222,-0.013336979,0.01051696,0.030206677,0.01300905,0.00095228,0.006666667,-0.00265188,0.008021217,-0.013245033,0.022790588,0.0044164
21-05-2019,-0.021363598,-0.011790822,0.007556749,-0.044282797,-0.027785945,0.016957018,-0.010787868,-0.002103492,0.022172682,0.029968332,-0.018568169,-0.027743457,-0.031242189,-0.016254483,-0.011778733,0.015489233,-0.020730067,-0.013836478,0.00719323,-0.00376914,-0.018518519,-0.003583062,-0.031378584,-0.018133998,-0.021366025,-0.009750092,-0.028161786,-0.001619071,-0.021584386,-0.008083659,-0.029535895,-0.005029014,-0.014761124,-0.007102273,-0.015951865,-0.021802712,0.010483445,0.021681896,-0.018648476,0.00660564,-0.020742675,-0.011245466,-0.070207731,-0.023253411,-0.014203943,0.010351967,-0.012078221,-0.011541774,-0.00898114,-0.006023072
20-05-2019,0.050035051,0.040871212,0.032246827,0.041467305,0.03546963,0.007897814,0.039143618,0.006563625,0.016537025,-0.056684882,0.017203993,0.074009289,0.089893762,0.010209843,0.029740485,0.037903542,0.034660922,0.036776213,0.020555044,0.064630201,0.046189376,0.01857996,0.088165702,-0.002072109,0.0329233,0.029143836,0.062633547,0.065753726,0.054224159,-0.007007708,0.056323013,0.029880478,0.028904081,0.051688079,0.023145386,0.032390887,0.046157488,0.025327511,0.049657446,0.044439197,0.079718089,0.010755317,0.075204976,0.030567686,0.00191164,0.034565309,0.044662528,0.013442737,-0.011101791,0.030282937
17-05-2019,0.004179682,0.011959522,0.061429881,0.001730795,0.00999385,0.023212576,-0.010996001,0.017230239,-0.004633299,-0.01999286,0.031112643,0.010791367,-0.011843876,-0.008906505,0.022266462,0.00697552,0.040570567,-0.014902364,0.028788058,0.026543432,0.018823529,0.022561493,0.011301723,-0.012549448,0.00163073,0.033152885,-0.004431838,0.018509517,0.023791822,-0.005700893,0.035063622,-0.001988072,0.018004873,0.008436276,-0.006307054,0.001649711,0.001620105,-0.001901894,-0.000206005,0.003236738,0.011084719,-0.00800194,0.008266819,0.000426212,0.066123188,0.003413545,0.023365444,0.003679692,0.033099417,0.049294711
16-05-2019,-0.017294306,-0.001186875,0.035733911,0.04450007,-0.018264151,0.010585062,-0.009897427,-0.012547852,0.019548124,-0.004460557,0.01537673,0.006504664,0.031514647,0.004496698,0.010473608,-0.021632758,0.010788482,0.020718594,0.010263008,-0.001465333,0.014454316,-0.007742804,-0.015083394,0.023739701,0.027746741,0.012430148,0.039252939,0.008560869,-0.007217256,-0.001202075,-0.002171319,0.014521985,0.001168617,0.019662058,0.006371099,0.018767507,0.00672289,0.003339429,0.00139247,0.021253208,0.01169497,0.006467358,0.035113603,0.013608381,0.108155583,0.020163371,0.013712861,0.008303887,0.009675925,0.021831864
15-05-2019,0.012210066,-0.010831282,0.041952218,0.002649191,-0.015894236,-0.003651394,-0.000539568,-0.02770885,-0.005255511,0.002119248,0.039875929,-0.036366862,-0.028066388,-0.000374584,-0.000524498,-0.007032349,-0.006514593,-0.011920187,-0.016161319,-0.010304295,-0.008806519,0.009172754,-0.037481678,0.003151923,-0.044483986,0.009291731,-0.018522704,-0.011924281,-0.007488807,0.000316436,-0.012537636,-0.013136943,0.006853848,-0.008528785,0.001457691,-0.01734104,-0.002816454,0.021523717,0.015076955,0.003131224,-0.008104243,-0.023125522,-0.081571816,-0.014056011,-0.004993758,0.007144404,-0.012852943,-0.005621926,-0.007745472,0.012083034
14-05-2019,-0.025420114,-0.009193246,-0.017054078,0.009856378,0.056331398,0.007864602,0.017011158,-0.001239157,-0.004799557,0.001730443,0.025552282,0.009069754,0.015901302,-0.014580353,0.000306051,-0.028809139,-0.000398287,0.003902185,-0.002056404,0.006298326,0.010895562,0.017455928,0.028278188,-0.008128387,0.014806789,-0.004606471,0.019788173,0.018328084,-0.005424223,-0.03334149,0.00495893,0.016592473,-0.009844612,0.000304692,-0.017099237,-0.005474952,0.023051013,-0.007096774,0.002045848,0.007285907,0.025252525,0.053629741,0.020746888,-0.00582257,0.002001501,0.008779593,-0.00102445,-0.015565548,-0.011958624,0.002497499
13-05-2019,-0.012009608,-0.006375601,0.003079186,-0.021628323,-0.016815798,-0.004463372,-0.015930159,0.003523316,-0.015269488,-0.025604923,-0.078719171,-0.02291278,-0.020936787,-0.002760779,-0.004049641,-0.01804658,0.001375982,-0.018386108,0.008622478,0.010974789,-0.022851207,-0.028379513,-0.032363359,0.003975727,-0.0363668,-0.006294031,-0.021604555,-0.027923276,-0.017733598,0.011009401,-0.01324718,-0.027165354,0.006734336,-0.013229104,-0.003300871,-0.01562921,-0.015265955,-0.03434312,-0.006100104,-0.00875243,-0.00373316,-0.090576813,-0.027703066,-0.02978636,0.006801008,0.011129759,-0.004013332,-0.004305149,0.002208213,-0.004923006
10-05-2019,0.014492134,-0.00971053,-0.016322547,-0.013856813,0.027421144,0.006043257,-0.00394442,-0.004333471,0.015256375,-0.008343101,-0.000338885,-0.013118527,0.023770267,-0.043946859,0.002444454,0.001220852,-0.011998818,-0.011859702,-0.009567131,0.008931369,0.009701101,-0.007003502,-0.024821374,-0.005824839,0.006656157,0.009130278,-0.009858432,-0.000700358,0.005276201,-0.001543877,0.001003781,-0.005481597,-0.012646928,-0.018299882,-0.016915606,-0.012506652,-0.004218234,-0.015638176,0.010643903,-0.017371589,0.029234881,-0.003641743,-0.002414811,-0.062313397,-0.000503525,0.025035085,0.005540356,-0.002405085,-0.005598579,-0.011195479
09-05-2019,-0.000598137,-0.022732193,0.017132783,-0.030937335,-0.02788906,0.00864314,-0.000448029,-0.027298274,-0.025741684,3.44768E-05,0.001197352,-0.002238934,-0.01595457,0.003531697,-0.007086358,-0.001706277,0.015221827,-0.00925,0.008912181,-0.008364625,-0.002093145,-0.002660901,-0.008194794,0.002363245,-0.013137424,-0.011909856,-0.006488969,-0.002866909,0.006112764,0.009161162,-0.003789388,-0.023700306,0.006200022,0.002960332,0.009150661,-0.011052632,-0.033090923,0.002613173,-0.013258462,-0.025896886,0.003520536,0.000455425,0.006753106,-0.006696642,-0.00426172,0.014466795,-0.006118287,0.00068764,0.008503085,0.016546983
08-05-2019,0.004592472,-0.001513186,-0.031736299,0.002507589,-0.001384828,-0.000396144,8.96138E-05,0.001205788,-0.012225084,-0.014256827,-0.000818053,-0.00160486,-0.005646679,0.000751049,-0.006502035,0.002443494,-0.010940313,-0.002244949,-0.005184094,-0.018079642,-0.011125485,-0.004140444,-0.017845362,-0.007176868,0.00399167,-0.004225402,-0.005208276,-0.004573394,-0.022562893,-0.015159885,-0.007736497,-0.024608501,-0.017061019,-0.016307513,0.000418225,-0.008091882,-0.032787495,-0.017444495,0.011039268,0.003333907,-0.023571779,-0.020191879,-0.030636292,-0.014983038,-0.001501877,0.00202485,-0.008559682,-0.01020929,-0.024826495,-0.028590509
07-05-2019,-0.021297152,-0.017695357,-0.005685001,-0.02946074,-0.025491078,-0.005795199,-0.009585515,-0.010145216,-0.003245508,0.007481339,0.000162163,-0.02699236,-0.020800421,-0.003785045,-0.002619769,-0.004500122,-0.001560463,0.007792861,0.017137036,0.000432471,-0.03688014,-0.016612378,-0.008146573,0.00856069,-0.028985507,-0.001595292,0.002810636,0.010275745,-0.003915427,-0.00670609,-0.001140149,-0.006666667,0.010912775,0.009109609,-0.002734203,0.005775794,-0.029893855,0.003181818,0.001421352,1.01182E-05,-0.010688259,-0.010923535,-0.044294294,-0.009982274,-0.014310387,0.003370735,-0.00749214,0.010314595,0.002263565,-0.013823773
06-05-2019,-0.007504378,-0.017899969,-0.024920867,0.025213395,0.006034093,-0.011182612,-0.002037201,-0.00297501,-0.004259945,0.004522864,-0.000120379,-0.002336839,-0.019238218,-0.006123967,-0.016681095,-0.007604104,-0.013292274,-0.030229157,-0.014555224,-0.020409689,-0.0012444,0.00903862,-0.018212771,-0.007186291,-0.039339485,-0.005219354,-0.010392028,-0.007993546,-0.011303809,0.003364326,-5.2161E-05,-0.003322259,-0.011606283,-0.000587372,0.012124765,-0.002095887,-0.016999681,-0.006248588,-0.021177925,-0.005301496,-0.004032258,-0.000220629,-0.046073048,-0.021631982,-0.006617647,-0.054320772,-0.013006734,-0.00017188,-0.010964948,0.005738307
03-05-2019,0.003976393,0.001357372,-0.006354275,0.006077421,0.022362739,-0.031224735,-0.001944837,-0.000990688,-0.007233273,-0.004263845,-0.010345196,-0.000722784,-0.02036428,-0.014654541,0.005157484,-0.007070949,0.00536897,0.001954079,-0.017405935,-0.005452563,0.015800784,-0.002459016,-0.003010312,-0.009852217,0.007174303,0.008141643,-0.010896172,0.003569457,-0.000154823,-0.023416965,0.004002544,0.017655898,-0.009820864,0.007992895,-0.037645572,0.003417455,0.00270453,0.020983859,0.006691566,-0.00141458,0.00600357,0.002321981,0.010371442,-0.012884044,-0.011148812,0.00606247,0.006579385,-0.00936489,0.009635215,0.005983757
02-05-2019,-0.018043568,-0.018145781,0.011563494,-0.003685665,0.012176085,-0.039018663,0.001061947,0.000793179,-0.01863354,-0.00472092,0.009662073,-0.0021083,0.006364562,-0.019689864,0.016548361,0.031269312,0.015864801,-0.006551808,-0.019428799,0.011202727,-0.029325153,0.012112162,-0.028135699,-0.027350769,-0.005513216,0.014280048,-0.0001083,0.00756368,0.0009298,0.001076426,0.002527601,-0.007086908,-0.028940057,-0.00177305,-0.019886301,0.020386266,0.008795233,0.016644526,-0.005417118,0.005578716,-0.005807388,-0.011908664,-0.032664489,-0.004038047,-0.013862333,-0.017608217,-0.018908522,-0.016412661,0.015565832,0.007765493
30-04-2019,-0.01831827,0.009939603,-0.000290618,0.02371648,-0.015824243,-0.024143276,-0.005194119,0.006586826,0.014224751,0.01434869,0.001851884,-0.013410696,0.002680281,0.038254003,0.016002104,0.012260728,-0.035387865,0.02435993,0.005923255,0.008925862,0.000736739,-0.010507306,-0.054360303,0.018089431,0.048809524,0.005292732,0.001485916,-0.007104992,-0.021457275,0.015608867,-0.025786039,-0.000372856,-0.006011166,0.004750594,0.009738447,-0.023060797,0,0.004080031,-0.001236667,-0.011311008,-0.00816,-0.013897867,-0.006029685,0.021916552,-0.018761726,0.018505495,0.00914594,0.012720488,-0.019887343,-0.026006152
26-04-2019,-0.005656971,0.000552505,0.005144434,0.035729239,-0.009284627,-0.000522017,0.022228222,-0.004569839,0.003525025,-0.011162775,-0.000469514,-0.012272924,0.006422608,0.005336509,0.00773156,0.001378101,-0.003158197,0.023403714,0.007582747,0.011380201,0.029843197,0.001315141,0.009147881,0.01297097,0.025819958,0.013856219,-0.001959299,0.002250673,-0.008569496,0.008266993,-0.009036603,0.009029345,0.011506069,-0.002665087,0.019840547,-0.003915427,0.014864471,0.037275169,0.005439851,0.00573315,0.020574788,0.006724512,-0.028172188,0.067547724,0.009469697,-0.003329536,0.025644486,-0.001355014,-0.014054177,0.006747506
25-04-2019,0.014200846,-0.001448226,-0.003895831,0.026504298,0.012326656,-0.003005171,-0.005281533,-0.009251969,-0.015148907,0.022906904,-0.009319803,0.050252683,-0.006381621,-0.004609509,-0.007149907,-0.00225,0.000134002,-0.020677628,-0.010498688,-0.01274995,-0.01421092,-0.007505303,-0.00929822,-0.010727137,-0.019668206,-0.004646058,0.051050709,-0.004042186,-0.00449001,-0.002748092,-0.015883535,-0.007838746,0.001204608,0.001185888,0.005289794,-0.002083876,-0.012306585,0.006636081,0.017823244,0.02600084,-0.014641995,-0.017790561,-0.007826476,-0.027605902,0.011010053,-0.006831136,-0.015873016,0.007336632,0.003982704,0.00413069
24-04-2019,-0.011344436,0.013312369,0.019110064,0.037609633,0.025276461,-0.004279505,-0.005607976,-0.005870841,0.033047808,0.013199157,0.010664586,0.012766692,0.002174469,0.033529946,0.015343161,0.005530417,-0.009912625,0.001746943,0.004815961,0.023621233,0.011601513,0.010052736,0.02900657,0.011329305,0.014047867,0.008411112,0.046781397,0.009234535,0.003604957,0.017143922,-0.004568089,0.002244669,-0.007039284,0.029923664,0.013178349,-0.005440415,0.018807054,0.016827724,0.00578096,0.005445149,0.018018018,0.001707395,-0.034750701,0.003630458,-0.003339695,0.017352043,-0.000531032,0.006698729,0.012059293,0.019065917
23-04-2019,0.008806461,-0.008556483,0.014642708,-0.011026169,-0.09416142,-0.003049848,0.001069328,0.01368776,-0.008551278,0.009460958,-0.00421306,0.006424355,-0.000383583,0.000817364,-0.010314277,0.001384519,-0.01912995,-0.000249501,0.002500216,-0.009826501,0.005069708,0.005301524,-0.023447664,0.009916095,-0.010128755,-0.000995062,-0.001569616,-0.008785796,-0.011360261,-0.000496678,-0.037199932,-0.017279412,0.002784952,0.037048765,-0.002960975,-0.009240246,0.013751068,-0.026123641,0.005814574,-0.006002401,-0.015481374,0.030913091,-0.013625719,-0.020310745,0.001194172,0.005206016,-0.00297816,0.009887251,-0.003949266,0.002984176
22-04-2019,-0.031102548,-0.017862003,-0.007696263,-0.062827225,0.007061536,0.0008006,-0.000801353,0.00238616,-0.01325137,-0.001214676,-0.02963532,-0.003862785,0.001280246,-0.001405704,-0.010877858,-0.022394488,-0.01898561,-0.032818533,-2.87373E-05,-0.024878353,-0.024480712,-0.008541393,-0.041546222,0.005578412,-0.026408156,-0.00945497,-0.012934424,-0.000404204,-0.016431753,0.006247267,-0.016945397,0.004802364,-0.006805453,-0.016811955,0.005302202,0.00257334,-0.029293986,0.002276793,0.003479471,-0.014468984,-0.002413127,-0.018782383,-0.005925926,-0.016387406,0.002394063,-0.001510574,-0.020357884,0.012113764,-0.005961883,-0.012996705
18-04-2019,-0.002823087,0.00726525,-0.005952185,0.015104895,-0.00516129,-0.007531866,0.003933137,-0.000596184,0.005686457,-0.009203214,-0.011595845,-0.018448305,-0.012890181,-0.003974527,-0.004945663,-0.005384898,0.000693519,-0.036054896,0.000776509,-0.011323827,-0.006388206,-0.009114583,-0.028014214,-0.009736224,0.027300824,-0.01208165,0.001151573,-0.014984798,-0.005013806,0.002819196,-0.001488225,-0.015994184,-0.018048907,0.000934871,0.008560841,-0.012954026,0.031404651,-0.004532945,0.000160617,0.005019009,-0.01567696,0.001405253,0.02494577,-0.018346136,-0.03175707,0.004776572,0.000129685,0.013883944,0.000342192,-0.001029166
16-04-2019,0.002988831,0.01917502,0.003391513,-0.002511161,0.003019845,0.007353799,-0.012272647,0.0064,-0.017336734,0.011565454,-0.002878312,0.020265589,0.022219352,0.003444369,0.00709979,0.007645826,0.014422187,0.010340776,0.009581603,0.006180961,0.036282623,0.005564648,0.037880954,-0.00467354,-0.003251754,0.009134913,0.00704092,0.018055863,0.007172131,0.001128951,0.014423665,0.005850091,0.016927831,0.025567274,0.008754081,-0.006059076,0.002686266,-0.009063929,0.004463565,0.010864126,0.000475285,0.008503216,-0.005393743,0.000180783,-0.004384953,0.027427418,0.010814708,-0.023635732,0.011004761,0.009295326
15-04-2019,0.005615756,-0.004935182,0.004470221,-0.007614565,0.016815324,0.00474148,0.020636208,0.03820598,0.007361007,-0.005076504,-0.001366968,0.014705021,0.003630235,0.018274955,0.010396204,0.0002467,0.023031175,0.014302741,0.000232335,-0.005284081,-0.004688292,-0.000817661,0.006966836,-0.027081244,0.018476556,0.022628308,0.014112565,-0.002939231,0.007372457,0.015088814,0.001314204,0.005884516,-0.000337167,-0.007296954,0.049044428,0.005074854,-0.002196411,-0.002959053,0.00426658,0.016408915,0.00111023,-0.013761961,0.073165085,0.036540804,0.00697188,-0.006244303,-0.001962452,0.0151729,0.008942373,-0.003675275
12-04-2019,0.019267978,0.010891333,-0.01281231,-0.001520597,-0.012703912,0.012983486,0.018353675,-0.000622536,0.007972533,-0.001671557,0.017287237,0.005537555,0.016339439,-0.004959361,0.003433001,0.028546054,0.014916766,-0.007335542,0.006577409,0.001062883,0.011665171,0.031545209,-0.002211817,0.006799515,-0.000522648,0.000186123,0.006364504,-0.012409289,0.008101078,0.005634164,0.021564167,0,0.019481424,-0.00630517,-0.00247586,0.005613677,-0.002747253,0.000400032,0.003522844,0.005535945,0.001111464,-0.001073998,-0.010311641,-0.003826769,0.002562908,-0.007284738,0.016017546,0.007465339,0.004826803,-0.00342468
