date,APOLLO HOSPITALS ENTERPRISE LTD.,ASIAN PAINTS LTD.,BAJAJ FINANCE LTD.,BHARAT PETROLEUM CORPN. LTD.,BHARTI AIRTEL LTD.,BRITANNIA INDUSTRIES LTD.,CIPLA LTD.,COAL INDIA LTD.,DIVI'S LABORATORIES LTD.,DR. REDDY'S LABORATORIES LTD.,EICHER MOTORS LTD.,GRASIM INDUSTRIES LTD.,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,H C L TECHNOLOGIES LTD.,H D F C BANK LTD.,H D F C LIFE INSURANCE CO. LTD.,HERO MOTOCORP LTD.,HINDALCO INDUSTRIES LTD.,HINDUSTAN UNILEVER LTD.,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,I C I C I BANK LTD.,I T C LTD.,INDUSIND BANK LTD.,INFOSYS LTD.,J S W STEEL LTD.,KOTAK MAHINDRA BANK LTD.,ULTRATECH CEMENT LTD.,LARSEN & TOUBRO LTD.,MAHINDRA & MAHINDRA LTD.,TECH MAHINDRA LTD.,MARUTI SUZUKI INDIA LTD.,N T P C LTD.,NESTLE INDIA LTD.,OIL & NATURAL GAS CORPN. LTD.,TATA CONSULTANCY SERVICES LTD.,POWER GRID CORPN. OF INDIA LTD.,RELIANCE INDUSTRIES LTD.,S B I LIFE INSURANCE CO. LTD.,U P L LTD.,SHREE CEMENT LTD.,STATE BANK OF INDIA,SUN PHARMACEUTICAL INDS. LTD.,TATA MOTORS LTD.,TATA STEEL LTD.,TATA CONSUMER PRODUCTS LTD.,TITAN COMPANY LTD.,AXIS BANK LTD.,WIPRO LTD.,BAJAJ AUTO LTD.,BAJAJ FINSERV LTD.
27-05-2021,0.004837291,0.002634621,-0.015412873,-0.009212198,-0.011317166,-0.000395199,-0.002962493,-0.007892931,-0.004733324,-0.003093544,-0.011182837,0.005498794,-0.009099301,-0.00359484,0.003791341,0.008428246,0.00897224,0.012729659,-0.011724724,-0.022862262,-0.000383142,0.002611586,0.00841304,0.003578458,-0.000513046,0.021026628,0.014033035,0.006755381,0.009011203,0.011907124,-0.0092973,-0.00720072,0.011709508,-0.013233348,0.006807029,0.011968085,0.003070988,0.010650888,0.008798917,0.036511999,0.028170717,-0.00610969,0.009825674,0.013399251,0.010359869,0.00713857,0.020745477,0.025889047,0.019153686,-0.001478197
26-05-2021,-0.005016174,0.009332967,0.027141751,-0.004637437,-0.000665273,-0.006832388,0.010207354,-0.01186843,0.000183023,-0.004895316,0.003218986,0.025092734,-0.007460733,0.005528386,-0.001284695,-0.000986118,0.011946616,-0.02607362,0.00424479,0.014641375,0.003383054,-0.001422475,0.004577925,0.026182432,-0.026541096,-0.005626964,0.003706189,0.01512802,0.012265023,0.015262177,0.017723314,-0.019417476,0.001438676,-0.010907504,0.014290302,-0.031343924,0.003514759,0.006681861,0.020021339,0.001329441,0.002910149,0.011061629,0.000793021,-0.020855954,-0.012385568,0.00879457,0.00485271,0.018742151,0.00390352,0.046638273
25-05-2021,-0.018843335,0.033768445,0.002811044,0.003277995,-0.001328778,0.017874582,0.004671141,-0.009738079,0.000158645,0.007406845,0.028947162,0.00302754,-0.003326593,0.008361921,-0.020530481,-0.016560985,0.010084642,0.004880555,0.003209861,-0.004093038,0.00455704,-0.002836879,-0.010798706,0.010051556,0.028395333,-0.003699488,-0.000883823,0.005335181,0.00154321,0.009098302,0.005850166,0.003542958,0.008974499,0.013710747,0.010546812,0.008225108,-0.011331302,0.002909091,0.009248116,0.004909074,0.000728067,0.007453506,0.010902678,0.012087912,0.015388221,0.031826401,-0.012952844,0.00514663,0.001883012,0.018720672
24-05-2021,0.004110538,-0.004695499,-0.005122742,0.025593753,-0.007816179,-0.016488394,0.004693063,0.011548913,0.0042403,0.01067776,0.011457796,-0.000801837,-0.003445138,0.002310213,0.008448541,-0.000670941,0.005564415,-0.001282709,-0.010879458,0.009074482,0.007627053,0.011719684,-0.011072835,-0.004761905,-0.023990261,-0.000369812,-0.011329396,0.017770883,-0.010928628,0.003263641,0.008356996,0.000443066,-0.007818438,0.002660754,0.000324623,0.013380127,-0.00843924,-0.006964148,0.01218183,-0.025823011,0.027043868,0.00079664,-0.003992335,-0.018956069,-0.01477605,-0.011440829,0.014023806,0.004291008,0.004060065,-0.008730465
21-05-2021,0.008633674,0.013743245,0.007694028,0.013742304,0.019782964,0.003856773,0.002921446,0.003750426,0.009676302,-0.003790845,-0.003279855,-0.002472278,0.004570981,0.006761142,0.04501675,0.004794007,0.00673624,0.011941848,0.007721349,0.029877301,0.038554801,0.009903382,0.041517171,0.011349212,0.005327574,0.028948601,0.009697514,0.005887569,0.019545596,0.007604563,0.011398295,0.0098434,0.012250258,0.008497317,0.006699346,-0.004367766,0.008638058,0.000103183,0.016091205,0.0040821,0.043297361,0.005168523,0.017549561,0.007284738,0.007443014,0.00457113,0.035415781,0.008755534,0.013349872,0.003317628
20-05-2021,-0.003018856,-0.007724133,-0.007538358,0.018703102,-0.014293828,-0.031646107,0.022401682,-0.03424432,0.000284678,-0.00028638,-0.013295902,-0.010397928,-0.008674262,-0.007515568,-0.017418735,0.002026571,-0.017118353,-0.044879742,-0.00661087,-0.006036953,-0.010952114,-0.003610108,0.008790072,0.001720269,-0.016079904,-0.012914969,0.001928001,0.004488938,0.023509174,-0.004654017,-0.00561549,-0.001786512,-0.009398631,-0.026979983,-0.007138222,-0.020534759,-0.005833605,-0.009099739,-0.018730423,-0.000811762,0.000390219,-0.023528575,-0.021466052,-0.050848186,-0.012706675,0.006705453,-0.015206473,-0.006645168,-0.006042554,0.001136855
19-05-2021,0.020926189,-0.002108583,-0.010116458,-0.004459806,-0.015195302,0.002538683,0.022105382,0.036872653,0.003901639,0.004285345,-0.0027801,-0.001939098,-0.004510891,-0.000214684,-0.012527934,-0.000824959,0.002769225,0.002984332,-0.006107192,-0.017180414,-0.012239419,-0.010949774,-0.007747165,-0.002238806,-0.016168374,-0.013987807,-0.013798286,-0.009772102,-0.016171493,0.007107906,-0.005168035,-0.001338091,0.015642643,-0.010335917,-0.002201502,0.002788503,0.00457758,0.009912747,0.016571354,0.002111033,0.005624591,0.018239722,-0.05414348,-0.013347458,0.000306279,-0.011758974,0.007236703,0.007085917,0.007068745,-0.015938685
18-05-2021,0.003537044,0.014032881,0.04763264,0.01081934,-0.024197216,0.005189251,0.003631412,-0.011474857,-0.004773388,-0.006637716,0.03522048,-0.001040284,0.028772209,0.01024779,0.025308106,0.00060033,0.018285314,0.023285405,-0.000841662,0.006595749,0.015394484,-0.011994356,0.018924147,0.007973522,0.004269317,0.00627813,0.018469617,0.022029926,0.058589344,0.018251429,0.013880929,0.004930524,0.008372486,0.01619256,0.006205717,0.020577933,0.014079119,0.004981062,-0.001751541,0.005358923,-0.002218742,0.005311795,0.035347244,0.025329105,-0.000459207,0.048321188,0.003383856,0.016506603,0.052479039,0.013107424
17-05-2021,0.003629475,0.002973509,0.018713593,0.00316563,-0.019182727,0.001656457,-0.025275151,0.009196185,0.005645994,0.010285077,0.028631169,0.019641551,0.028150774,0.012962048,0.038504525,-0.006412168,0.01507636,0.026515152,-0.000252435,0.026610239,0.044031475,0.001648999,0.073637537,0.009875418,0.010323858,0.021972871,0.025792623,-0.020310844,0.016250843,0.001207729,-0.002753696,0.001346499,-0.010810403,0.011509517,0.005980665,-0.001966354,0.011898002,-0.015075634,0.036929907,0.023008879,0.062838119,-0.006218816,0.028342674,0.016562141,0.012632721,0.008551705,0.03540146,0.002708396,0.004053211,0.025324705
14-05-2021,-0.017455228,0.085400203,-0.005234772,-0.015581525,-0.002403204,0.01799654,0.00606499,-0.043648208,-0.010070295,-0.019730451,-0.016792526,-0.032109605,-0.024015434,0.004690432,-0.009038942,0.002691388,-0.009788215,-0.040120361,0.020567208,-0.006847911,0.004287516,0.044280443,-0.028145966,-0.007987943,-0.001130103,-0.007097769,-0.003247846,0.021800332,-0.023956825,-0.010547098,-0.011903103,-0.016769638,0.030281913,-0.018679409,-0.011691929,0.012834698,0.012623161,0.005653202,0.074676498,-0.00445902,-0.019717161,-0.016219677,-0.042177914,-0.039901624,0.007968127,0.000618578,-0.009113265,-0.018026005,-0.006825366,-0.010502392
12-05-2021,-0.018860107,-1.96E-05,-0.012221874,-0.02812331,-0.011699507,0.006187105,0.008642945,-0.014129737,-0.00298262,0.001038529,-0.00596876,-0.026066269,-0.014488953,-0.001322606,-0.00288554,-0.003649907,0.000634171,-0.033914729,-0.030452521,-0.010348186,-0.024760187,-0.003676471,-0.033935817,-0.00274302,-0.035886959,-0.020849355,-0.015676517,0.001228679,-0.021005155,-0.015045289,0.012008936,0.005323869,-0.009021879,-0.025402202,-0.011208608,0.011414503,-0.010345809,-0.028023378,0.010667056,-0.024710047,0.008364185,-0.007414207,0.03311678,-0.044371505,-0.002415835,0.013725832,-0.022690323,-0.020833333,-0.001044003,-0.009389755
11-05-2021,-0.019706953,-0.000273764,-0.013242383,0.018845052,-0.007248275,0.001347472,-0.010386004,0.058823529,-0.015872249,-0.005931432,0.009786495,0.00387664,-0.003657979,-0.007276109,-0.011480086,-0.012940225,0.000722773,-0.030416911,-0.012659789,-0.026527347,-0.005544232,-0.007540744,0.003649249,-0.006644022,-0.032162394,-0.029789703,0.013665256,-0.008172043,-0.005701839,-0.013579001,-0.004043465,0.046425255,0.0049323,0.036874451,-0.007280242,0.016147373,0.00360814,-0.004029851,0.014453009,0.007438681,0.00815593,0.014179318,0.002223281,0.014428413,0.013345969,-0.013675566,-0.011045089,-0.014354977,0.002752898,-0.012261737
10-05-2021,0.003881179,0.002077087,0.000673486,0.023806837,0.007124011,-0.01370892,0.01965115,0.074534161,0.027351021,0.029537944,0.012452682,-0.00348372,-0.002995767,-0.002673505,0.003604877,0.011001264,-0.008564038,0.061455996,0.008999668,0.013858015,0.010130127,0.000973947,0.020729864,-0.009611475,0.002245855,0.016288932,-0.012156929,0.038951367,0.017005473,0.009735461,0.009092876,0.025226083,0.001548205,0.021982952,0.004021833,0.024702866,-0.002873043,0.004748813,0.071814426,-0.019039152,0.009630147,0.02759585,0.039966969,0.02875629,0.006597774,0.005979952,-0.00209278,0.020766618,0.000491369,0.00119716
07-05-2021,-0.010845047,0.001019988,-0.006330488,0.021082949,0.017449664,0.002665083,-0.001583173,0.016716196,-0.008355792,0.00120926,-0.010682493,0.001174114,0.03637959,0.000436681,0.009886502,0.001265258,-0.018020801,0.039253789,0.008870293,0.027426855,-0.001808616,0.012823674,0.001351424,-0.006646592,0.037201973,-0.004417727,0.011935149,0.002089708,0.026759433,0.003067641,0.005460014,0.019408054,0.002617002,0.010884354,0.006893892,-0.003946147,0.0003884,0.031823809,-0.005687204,0.003742402,0.007593869,7.36E-05,0.004979253,0.073984921,-0.036900934,0.001453891,0.001397136,0.005758345,-0.018890186,0.026342158
06-05-2021,0.004275556,-0.007243978,0.002475001,0.02165725,-0.002143048,0.000130374,-0.004895066,0.010889974,0.006839386,0.001453221,0.029864272,0.019002041,0.003658041,0.007257532,-0.001212035,-0.003855279,0.044867657,0.051348406,-0.001941829,0.02208109,0.008958195,0.006703078,-0.006658433,0.014983228,0.016859412,0.009882818,0.003933953,0.000933777,-0.000200655,0.018273636,0.011615909,-0.008180943,0.010172666,-0.007650765,0.005087702,-0.012832264,0.005676788,-0.003802281,-0.012018105,-0.003878725,0.00042206,-0.005853088,0.033447684,0.02873429,0.006239889,0.011201344,-0.002021751,0.044231553,0.025339508,-0.007782661
05-05-2021,0.047669941,-0.007537251,-0.017913903,0.007948748,0.013575889,0.004584019,0.011611361,0.002635542,0.012571041,0.018491292,0.001858108,0.003495886,-0.039869919,0.009378989,0.010263982,0.009807592,0.004123526,0.012549993,-0.005399456,0.000168265,0.019017835,0.009018036,0.02307312,0.00910185,0.003214985,0.021989438,0.013324969,0.000784988,0.008635229,0,0.012576345,0.001445783,0.000160154,0.013223894,0.015066809,0.000687916,0.00182615,-0.009970495,0.048179959,0.003275286,0.011095306,0.059288538,0.007082398,0.005921887,0.00588919,0.018176634,0.024059399,0.01794792,0.003511428,0.011650715
04-05-2021,-0.007193459,0.001936371,0.011637228,0.013100962,-0.011452089,-0.000988588,-0.034882443,0.004538578,-0.021759941,-0.022888767,-0.011789254,0.000989714,0.00965327,-0.007436378,-0.018452402,-0.006027683,-0.005907097,-0.020002703,-0.000145349,-0.0170767,-0.008713867,-0.006718089,-0.00377627,-0.016752339,-0.010853785,0.004172824,-0.008456493,-0.003649907,-0.015671691,0.002819254,-0.013580181,-0.004796163,0.002414164,0.01810585,0.004198222,-0.01245471,-0.021668666,0.025349468,-0.010602137,-0.008451278,0.002567028,-0.021313714,-0.012116041,-0.000845269,-0.047038842,-0.014782822,-0.003415155,-0.011080332,-0.005581733,-0.005003758
03-05-2021,0.002126661,0.018037376,0.018204663,-0.013750593,0.041173731,-0.002826906,-0.000164772,-0.006388576,0.002867798,0.004425636,-0.010488716,0.009131443,0.042942264,0.009733578,0.001522339,0.010224026,-0.009187166,0.015230516,0.023048327,-0.00066113,-0.006244796,-0.008144126,-0.022835446,-0.001698232,0.007522463,-0.013352013,0.011339476,0.001529337,0.000531526,-0.002811329,0.022027216,0.017569546,0.012109692,-0.004160888,0.000444715,0.003408316,-0.017773878,0.032195542,0.017960125,0.002843016,-0.008203678,0.007258003,-0.002892632,0.029738878,0.011351755,-0.045385982,-0.016995384,-0.010958904,0.004721226,4.53E-06
30-04-2021,-0.012782117,-0.029482102,-0.006007457,0.005362889,-0.00758066,-0.005736689,0.004247104,0.039047247,0.038738382,0.011916195,-0.016748548,0.037795217,-0.022363575,-0.011654115,-0.040882852,-0.014155488,-0.014317681,-0.020824936,-0.022366672,-0.046773145,-0.033711481,-0.008321096,-0.004790037,-0.001474546,-0.011906401,-0.031135734,-0.016216343,-0.01339565,-0.028466305,-0.016890163,-0.016753863,-0.005822416,-0.011713341,0.039404133,-0.025551721,-0.000454236,-0.014599442,0.000538677,-0.014452744,-0.018768226,-0.016416249,0.015438324,-0.026664458,0.002569448,-0.003497805,-0.01005442,-0.006255213,0.00592018,-0.000703776,-0.012069914
29-04-2021,0.01239353,-0.000420722,0.038620311,0.00491018,-0.006338416,-0.002831477,-0.004065041,-0.003501946,0.007276052,0.011468049,-0.023123909,0.007120755,0.000670017,-0.015425417,-0.002911701,0.003047874,-0.022605724,0.026337562,0.000436309,-0.014804036,0.00016094,-0.005839416,0.013539756,0.000258112,0.096355542,-0.003560683,0.00340366,-0.012537248,-0.009589567,-0.000511561,-0.00123977,-0.00530888,-0.00789056,0.001443696,-0.002832816,-0.003395201,0.013393081,-0.002364574,0.012745662,-0.008477545,-0.011007155,0.001709667,-0.013076169,0.06171505,-0.007826922,-0.001358651,0.015886465,0.001124055,-0.01370268,0.065519148
28-04-2021,0.002569687,0.015615592,0.085477025,-0.006780064,0.018716077,-0.017635265,-0.002411223,0.007843137,-0.006740941,-0.00253102,0.050456231,0.007474459,-0.003871054,-0.00543683,0.026482241,-0.009060773,0.007141628,-0.00996587,0.011219194,0.023268742,0.037745303,0.000486855,0.050371126,0.005561735,-0.004880613,0.034936868,0.005373965,-0.003440409,0.00475334,0.008408563,0.000768792,0.015188633,-0.008653674,0.006782946,-0.00252235,0.019616894,0.004349684,0.001776581,0.01774207,0.020961936,0.029315961,0.006491983,0.014593698,-0.006494503,0.005120974,0.009196709,0.012293617,0.008761983,0.027539295,0.039434763
27-04-2021,0.005165924,0.006431057,0.027129451,0.003461447,0.012794996,0.000565099,0.007731389,0.004332414,0.032925073,-0.001865119,0.012764521,0.014363546,0.02517961,5.38E-05,0.024131549,-0.036482362,0.014295439,0.051385101,0.008133353,0.003426568,0.012941973,0.000487092,0.026641847,0.003684269,0.015401037,-0.005313557,0.008110391,0.033498016,-0.002690583,0.007326959,-0.01056651,-0.003417969,-0.005429564,0.003891051,0.01006192,0.003938832,0.026214619,-0.014588859,0.01151274,0.001281064,0.025413883,0.007168741,0.020649966,0.039330322,0.005222322,0.010305098,-0.001284888,0.009889652,0.012477099,0.008958432
26-04-2021,-0.007937376,0.015866082,0.014728566,-0.009809715,0.009471871,-0.030435855,-0.032278752,0.006341657,0.001217012,0,0.022677254,0.02679759,0.007444682,-0.02809606,-0.006611746,0.026371385,0.000174578,-0.003290415,0.02292276,0.004985284,0.037108518,-0.000243487,0.011235294,0.007309942,0.03210576,0.014675355,0.034278746,0.009826895,0.003342332,0.01262892,-0.005572115,-0.001462701,0.014730207,0.00390625,-0.002797877,0.022022259,0.017591304,0.021292734,0.008968227,-0.001554812,0.023331847,-0.005094443,0.004761905,0.016367761,0.008426121,0.012590236,0.043345498,0.00966996,0.018066712,0.008581527
23-04-2021,-0.008950278,0.002667994,-0.004457526,0.011234612,-0.015541113,-0.027105544,-0.009265632,0.008796481,0.006524199,-0.025606508,-0.008790128,-0.016997385,-0.016874492,-0.006497557,-0.005869947,0.010750313,0.00452449,-0.017844597,-0.017727931,0.007117797,-0.015970304,-0.0026712,0.017111404,-0.012804382,-0.00834959,-0.001065638,-0.004005056,-0.010397965,-0.027260223,-0.018185576,0.003909716,0.036382011,-0.009812125,-0.006789525,-0.002981916,0.037847137,-0.001075325,0.009241032,-0.010480054,-0.014572987,-0.000594089,-0.003125244,-0.001867255,0.004558281,-0.001352367,-0.013100584,0.019204494,-0.022500771,-0.002417559,0.006373143
22-04-2021,-0.012447816,-0.016603685,0.016266947,0.025116393,0.001225952,0.005925092,-0.005214368,0.004417671,-0.006468767,0.008357977,-0.000918803,0.006424646,0.024082171,0.000624155,0.022351588,-0.008975482,0.009721288,-0.009739808,-0.020042128,0.026408378,0.035950635,0.011545075,-0.011005917,-0.000185,0.032468579,0.022589386,-0.017505665,0.003980473,-0.014115762,-0.015863331,0.000519058,-0.001009591,-0.017852495,0.002430724,-0.008188771,-0.001227295,0.002761486,0.017186718,-0.000253485,-0.027241846,0.021699545,-0.008060141,-0.011742996,0.03064877,-0.021467431,-0.027611793,0.010663598,0.035205275,0.022355522,0.003508361
20-04-2021,0.035551403,-0.007095921,0.029924547,-0.001590214,0.007123184,-0.003446618,0.003170242,-0.000802568,-0.007197079,0.037972263,-0.012804016,-0.024760323,-0.000693529,-0.033480796,-0.014868309,0.028906074,0.013695679,-0.005672385,-0.016087661,-0.030673862,-0.001161233,-0.009970817,0.015625,-0.008219882,0.007794739,-0.001793326,-0.047451899,0.016063184,0.02037864,-0.01669833,0.020716397,0,0.000333529,-0.001940805,-0.005455753,0.012425447,-0.000289215,-0.008055172,-0.009540547,-0.02452113,-0.004982636,0.007024116,-0.011114798,0.006700073,0.024092757,0.002765523,0.00555427,-0.0056055,0.024277851,0.036906409
19-04-2021,0.031492976,-0.03446334,-0.029675519,-0.012203963,-0.026444753,0.012525362,0.00879484,-0.025420415,-0.003859387,0.015296582,-0.026490338,-0.021061188,-0.045731304,-0.017921501,-0.011374374,-0.035763411,-0.037756706,-0.023243243,-0.009048762,-0.031739865,-0.012699533,-0.011300793,-0.035865346,0.006500462,-0.005812076,-0.035910663,-0.03059477,-0.035831218,-0.032495588,-0.010096011,-0.020509619,-0.03318692,-0.009398856,-0.039608574,-0.010437695,-0.041219919,-0.015734175,-0.008696128,-0.023375562,-0.024767124,-0.025742866,-0.008358486,-0.027741935,-0.002471216,-0.010725458,-0.019592654,-0.031455469,0.00756607,-0.032767942,-0.036117967
16-04-2021,0.022548856,0.029369711,-0.009377079,0.022106953,0.002595717,0.001029057,0.026088383,-0.003118908,0.010162817,0.009844084,0.009222416,0.002927552,0.006863464,0.021020264,-0.001013915,-0.005471956,0.011283646,0.046528072,-0.000711194,0.010560823,-0.014342837,0.006047412,0.005359119,-0.005144222,-0.015418852,-0.005160017,0.026898904,-0.011275597,0.020556453,0.017268288,0.000579448,0.010853478,0.022307289,0.020932445,-0.007393715,0.009865255,-0.006274752,0.006052603,0.007244587,0.017016769,-0.008170411,0.020213186,0.021416804,-0.008851035,0.018201122,0.006824608,0.000523286,0.089389366,0.010326616,0.008732302
15-04-2021,0.004277447,0.006612985,-0.014475284,-0.011113825,0.005968479,-0.01422851,0.032760958,0.002344666,0.017466955,0.014286312,-0.032580147,-0.030850453,0.026400383,0.008643482,0.021244689,-0.016499079,-0.000977193,0.013908804,0.002546447,0.013609503,0.026043525,-0.009583134,-0.021711876,-0.026053037,-0.001983025,-0.001464088,-0.009864561,0.000691563,-0.007580894,-0.008683935,-0.025169459,0.007455268,-0.01707744,0.02988731,0.037016156,-0.004550898,0.006470649,0.012140789,0.004548462,-0.001668531,0.004985337,0.009404639,0.002146277,0.021843003,-0.007003539,0.005194042,0.011875946,0.028046306,-0.001374065,-0.006832064
13-04-2021,-0.007987353,-0.012105142,0.048270893,0.013491769,0.026222605,-0.017507049,-0.019060284,0.02606255,-0.016191975,-0.043956814,0.027459624,0.011332268,-0.018263614,-0.025757876,0.024359021,0.027353412,0.028444779,0.03718025,-0.003086921,0.038473459,0.040943274,0.01656113,0.039081004,-0.020059618,0.043366714,0.019139168,0.01460196,0.021224399,0.079507651,-0.036543732,0.045271907,0.015648662,-0.019018153,0.040795512,-0.043892748,0.037782749,0.010805013,0.029056106,0.025527945,0.015896362,0.036946936,0.012916768,0.056883615,0.032235336,0.012736425,0.013340395,0.03996224,-0.031553398,0.017353855,0.070232398
12-04-2021,-0.040674936,-0.010871218,-0.07415389,-0.050869361,-0.041815681,0.003962925,0.021912689,-0.037065637,0.007275441,0.049713253,-0.037436548,-0.044027778,-0.095859641,-0.034436579,-0.038473712,-0.010865654,-0.043530502,-0.068827032,-0.005654281,-0.037411989,-0.048834334,-0.036602534,-0.085800899,-0.010617258,-0.027133655,-0.03154092,-0.046360527,-0.041984189,-0.050116918,-0.012488129,-0.044894611,-0.036478599,-0.005155635,-0.05539499,-0.022785763,-0.034325492,-0.035771045,-0.04136908,-0.071428571,-0.058827513,-0.068413598,-0.027326266,-0.099465745,-0.053307393,-0.035598706,-0.051224874,-0.048787788,-0.038880249,-0.030208419,-0.048384835
09-04-2021,0.005634752,-0.007488729,-0.031255592,-0.011496923,0.004143646,-0.004991157,0.048752969,-0.016331181,0.010013055,0.015194976,-0.012299256,-0.005387484,0.00072904,0.007614458,-0.007712172,-0.009409081,-0.005157104,-0.011363636,0.027428524,0.004535374,-0.01820704,-0.0007034,-0.012033373,0.00083342,0.011235955,0.008972382,-0.020857092,-0.01060494,-0.005030497,0.023323615,3.66E-05,-0.020952381,-0.00551162,0.001930502,0.001477083,-0.003349282,-0.011618919,0.001761145,-0.02562922,0.005259217,-0.007311586,0.036630037,0.013537187,-0.020579268,0.013567914,0.013173805,-0.019659624,0.018095454,0.000410981,-0.002667067
08-04-2021,0.005423204,0.008388496,-0.009375431,0.00548809,0.002584934,0.00215305,0.001367664,0.003047619,0.004379621,-0.000767157,0.005830904,0.007235286,0.010125805,0.00028924,-0.009950249,0.002286204,-0.004623334,0.036910846,0.001933271,0.007995328,-0.001644594,-0.002572498,-0.011263286,0.006747308,0.092121643,-0.004882813,0.031242372,0.010682619,-0.001444179,0.026536313,-0.005557174,-0.004267425,0.016085722,-0.010033445,0.014045974,-0.007361672,0.001248221,-0.010887316,-0.004354802,0.044722823,-0.008227583,-0.010949199,0.019980507,0.049779962,0.007435223,0.037778218,-0.009662187,0.009360731,-0.008260421,0.012075978
07-04-2021,0.038293308,0.00650942,0.016823216,0.00023359,0.017662533,0.020894762,0.005621001,0.007290867,0.002941894,0.015890025,0.020751227,0.003385571,-0.024893783,0.008556982,0.004825551,0.003872911,0.018577191,0.00499358,-0.001266454,0.004206609,0.020763386,0.005407947,0.019735778,0.013571454,0.046236859,0.013402703,0.003473537,0.002248394,0.019459736,0.011146417,0.016841201,-0.005657709,0.019210617,0.006734007,0.002052256,0.006453155,0.009348385,0.023341318,-0.010433205,0.00387028,0.022821281,0.00096704,0.00016247,0.0139074,-0.013045734,-0.00747296,0.015267739,0.025400913,0.017895174,0.002111455
06-04-2021,0.021938688,0.040208711,0.006166247,0.000116809,0.00747752,0.008174902,0.020006099,0.00385208,0.021337284,0.013749287,-0.012156364,-0.009643968,0.125698889,-0.004934688,-0.006450055,0.021989299,0.000363712,-0.000570369,0.014790157,0.010814236,-0.009365427,0.000470478,-0.010775057,0.000815661,0.038550725,0.005172806,-0.008703905,-0.001994586,0.008586739,-0.006364639,-0.002548552,-0.002351834,0.011916081,0.004833253,0.007965667,-0.023114639,-0.004165412,0.028651653,0.023365571,-0.008042295,-0.008485363,0.019136005,0.008851008,-0.005646788,0.045895031,-0.006188925,-0.010726012,0.003995769,0.004724191,0.003991921
05-04-2021,0.008793905,-0.016106594,-0.058733154,-0.021376315,0.014304916,0.02261987,0.001771966,-0.017782823,-0.001396532,-0.006768171,-0.043308059,-0.005500172,0.008149406,0.030819868,-0.024987389,-0.012807525,-0.023409222,0.001142041,-0.010795715,-0.033814612,-0.038946837,-0.034083163,-0.056327394,0.01783136,0.017199017,-0.025130919,-0.014937272,-0.028243112,-0.041047548,0.005593912,-0.022436777,-0.014828545,-0.011859639,-0.00862482,0.023349131,-0.020804755,-0.014466949,-0.012337993,-0.01124541,0.01356506,-0.046135168,-0.003192796,-0.008773355,0.005445803,-0.007998154,-0.015615481,-0.038920056,0.02173391,-0.038618239,-0.031446958
01-04-2021,-0.00296281,0.005655395,0.023748265,0.022082019,0.0067659,-0.001806872,0.003925899,0.013808976,-0.001849398,0.01586581,0.010445669,0.002723105,0.048191913,0.020302244,-0.004619556,-0.007469118,0.014586766,0.071592474,-0.013325108,0.013350146,0.02113039,0.007093822,0.04070407,0.012536092,0.086028392,0.029406731,0.023879667,0.018112622,0.015529708,0.000706037,0.009432587,0.012670108,-0.00478002,0.021536955,-0.004043614,0.014143288,0.009360491,0.002951694,0.018306458,0.016512588,0.017430689,0.021662763,0.019715043,0.063065837,0.017608389,0.000834376,0.022295505,0.005432814,0.019737918,0.012504396
31-03-2021,-0.007844545,-0.015767731,-0.008414283,-0.006615599,-0.008053691,0.002502765,0.003570549,-0.019556224,0.010755388,-0.00048692,-0.013636622,0.019647125,-0.011469988,-0.013205463,-0.038649675,0.012286441,-0.016954299,0.001685565,0.013652944,-0.041275689,-0.015808606,0.018410627,-0.006867489,-0.012452176,0.002139266,-0.015859649,-0.007022224,-0.003266482,0.000314465,-0.025027043,0.001080008,-0.010677809,1.17E-05,-0.013043478,0.006110399,-0.025751073,-0.012910856,0.009975348,0.02213552,0.012749854,0.009700665,0.000167308,0.015990574,0.0148125,0.015900779,0.003768844,0.003020062,-0.009447501,0.001063627,0.017495672
30-03-2021,0.025914367,0.029100054,0.002025834,0.015558699,-0.001913876,0.031786794,0.031430567,0.025848765,0.034430511,0.025465275,0.031008963,0.012094479,0.010667805,0.038860779,0.041842688,0.023894596,0.00886718,-0.002598197,0.034880711,0.028782943,0.022297122,0.01730678,0.008711624,0.036745996,0.049977538,0.005759295,0.007475595,0.018057641,-0.005441922,0.026135217,0.009927113,0.033589251,0.035798875,0.010742188,0.029917178,0.031453868,0.017371469,-0.002059614,0.072685343,0.034793109,0.010078387,0.017881471,0.002192982,0.043228793,0.000954958,0.030779958,-0.004081925,0.035157217,0.018513632,0.003686315
26-03-2021,0.015074661,0.042856548,0.011879661,0.012531328,0.029049729,0.017640141,0.000254049,0.011709602,0.004275114,0.005809773,-0.007711833,0.023930067,0.021503814,0.001567316,0.01910001,0.007046477,-0.001308789,0.041878981,0.036141347,0.025093595,0.012247397,-0.003308129,-0.005272499,0.00179937,0.016438356,0.004623064,0.010312758,0.019838086,0.009662751,0.023020543,-0.000353625,0.011650485,0.024839055,0.003921569,0.000636246,-0.00831793,0.001606869,0.011399144,-0.017208092,0.019428687,0.005630631,0.019887104,0.037996848,0.060430063,0.021875254,0.037908812,0.005182839,0.010634305,0.028115719,0.045255063
